#ID	Name
3913	yaeH
3914	ydiH
3915	yagG
3916	ybgL
3917	ushA
3918	yggG
3919	nagD
3920	rcsC
3921	zapA
3922	dsrA
3923	setC
3924	etp
3925	decoy69
3926	yiiR
3927	aroF
3928	proA
3929	ileX
3930	ycgF
3931	rhsD
3932	ygaY
3933	yneE
3934	eutD
3935	sohB
3936	yeiG
3937	ttcA
3938	hycH
3939	lpxM
3940	pstB
3941	rpmI
3942	clcA
3943	kefF
3944	ydeQ
3945	ychJ
3946	yghD
3947	fklB
3948	ivy
3949	ackA
3950	rng
3951	aceK
3952	prmC
3953	galE
3954	astC
3955	tbpA
3956	gor
3957	tap
3958	mnmE
3959	basS
3960	sad
3961	mgrB
3962	hisD
3963	mrcB
3964	yggD
3965	tsgA
3966	sufE
3967	arpB
3968	yedS
3969	ttdT
3970	tfaX
3971	pspA
3972	ydeH
3973	cysD
3974	decoy58
3975	potB
3976	tomB
3977	rsuA
3978	murF
3979	sapF
3980	lafU
3981	rimM
3982	feaB
3983	yeaR
3984	decoy177
3985	lspA
3986	yeiA
3987	ycjR
3988	ygdQ
3989	gspD
3990	nrdA
3991	arnF
3992	hcaB
3993	adrA
3994	gcd
3995	rsxE
3996	yadL
3997	ybhS
3998	emrB
3999	thiK
4000	tatE
4001	yqfE
4002	yrfF
4003	dmsC
4004	sgbE
4005	fhuC
4006	ydaN
4007	rfaQ
4008	ymfD
4009	gpmM
4010	decoy144
4011	ispD
4012	nadC
4013	decoy64
4014	gudP
4015	decoy103
4016	ugpE
4017	yicS
4018	rsxC
4019	ilvI
4020	sdhB
4021	insM
4022	ygdE
4023	argK
4024	ispE
4025	ycfM
4026	recR
4027	recA
4028	ygeQ
4029	leuP
4030	mdtN
4031	hyfJ
4032	caiB
4033	murB
4034	valV
4035	narK
4036	ryfB
4037	yihG
4038	yfjY
4039	ryjA
4040	purC
4041	tauC
4042	lolC
4043	ycjS
4044	decoy184
4045	yegL
4046	acpS
4047	treC
4048	rplY
4049	mobB
4050	yjeS
4051	yigM
4052	yfaV
4053	apaH
4054	ypfI
4055	gshA
4056	yebG
4057	hycF
4058	frdC
4059	rffC
4060	yjbI
4061	pphB
4062	hemD
4063	narG
4064	ybdR
4065	argU
4066	serS
4067	hspQ
4068	uspG
4069	bioC
4070	hcaT
4071	fimD
4072	pstA
4073	yncD
4074	cirA
4075	yifL
4076	hemH
4077	trxB
4078	yncN
4079	ybfN
4080	lipA
4081	yffL
4082	tisB
4083	dppA
4084	ypeC
4085	decoy118
4086	aroP
4087	ydaY
4088	rpmF
4089	yjeF
4090	dicC
4091	ydcV
4092	dedA
4093	yhbX
4094	yfiC
4095	accD
4096	ubiX
4097	yebQ
4098	glnL
4099	intB
4100	lsrD
4101	mhpC
4102	miaA
4103	yfdH
4104	yjbT
4105	yfeH
4106	ilvA
4107	argO
4108	hyfE
4109	fliI
4110	mscL
4111	ssuC
4112	rpsK
4113	proP
4114	ydjJ
4115	prlC
4116	lpxD
4117	livM
4118	yqeA
4119	fliM
4120	ysaA
4121	decoy57
4122	ycbT
4123	bioB
4124	yhhS
4125	nirB
4126	ybfG
4127	zraP
4128	yccS
4129	yfhG
4130	yhiI
4131	decoy198
4132	fbp
4133	ynfK
4134	treB
4135	decoy191
4136	yggE
4137	yfeW
4138	torS
4139	ycfK
4140	yjiT
4141	uhpC
4142	nth
4143	pyrC
4144	yjfI
4145	nagB
4146	glnA
4147	fruA
4148	secD
4149	malY
4150	fruB
4151	yiaL
4152	htpX
4153	yjgN
4154	yihA
4155	decoy130
4156	yjiS
4157	tdcG
4158	yaaU
4159	yfjP
4160	wbbI
4161	yaeB
4162	ycfJ
4163	bcp
4164	yidB
4165	rplA
4166	nrdD
4167	ynfF
4168	malQ
4169	pepP
4170	fhuE
4171	ykfK
4172	ribF
4173	mglB
4174	prpE
4175	fliC
4176	atpF
4177	lar
4178	yqeF
4179	yahF
4180	kdpC
4181	decoy83
4182	pheA
4183	lysS
4184	yajR
4185	efeB
4186	ybdZ
4187	sanA
4188	rem
4189	mipA
4190	rpsD
4191	mngA
4192	ymjC
4193	yfjM
4194	flgL
4195	dcrB
4196	adhE
4197	sugE
4198	rumA
4199	bglX
4200	rplL
4201	yfcG
4202	mraZ
4203	yjdO
4204	yciI
4205	nlpD
4206	iscU
4207	ade
4208	sbcB
4209	yrbL
4210	ytfF
4211	dicB
4212	gapA
4213	gcvB
4214	kdsC
4215	ybgA
4216	yehW
4217	ydbK
4218	yjgQ
4219	pheS
4220	gltF
4221	decoy60
4222	citG
4223	bamD
4224	ygiW
4225	ymgG
4226	yoeF
4227	decoy67
4228	ykgF
4229	mtr
4230	xdhC
4231	ycjM
4232	plsB
4233	yjfK
4234	parE
4235	nupC
4236	ybcL
4237	cpdB
4238	ppiB
4239	yihT
4240	yjdJ
4241	dapF
4242	ygiQ
4243	acnB
4244	mdtC
4245	nrfE
4246	aroG
4247	ygjP
4248	rcsF
4249	yrbB
4250	pgpA
4251	nikD
4252	purM
4253	yidH
4254	srmB
4255	dppB
4256	decoy42
4257	ydaS
4258	decoy40
4259	yjcD
4260	ydfG
4261	decoy121
4262	yobB
4263	psuG
4264	yhfL
4265	ribA
4266	yahA
4267	yjbL
4268	wcaD
4269	yqjD
4270	nanT
4271	gadB
4272	rpmC
4273	glvC
4274	ygeW
4275	ulaG
4276	cusB
4277	puuC
4278	yheT
4279	nrdI
4280	decoy146
4281	ycgL
4282	ychH
4283	rutE
4284	yfcH
4285	rfaE
4286	fucK
4287	lptB
4288	ythA
4289	ykgQ
4290	perR
4291	yebA
4292	yghJ
4293	arsC
4294	yicI
4295	dnaE
4296	cyoD
4297	decoy70
4298	yfeO
4299	thiS
4300	guaA
4301	pitA
4302	cysS
4303	sucA
4304	folK
4305	gntU
4306	tsr
4307	decoy44
4308	decoy193
4309	eptB
4310	decoy91
4311	gmhB
4312	dctR
4313	ycaP
4314	gnd
4315	ycjQ
4316	ycbG
4317	nfo
4318	mokC
4319	rrsC
4320	mdtH
4321	yhfS
4322	infB
4323	chiA
4324	coaA
4325	decoy123
4326	bglA
4327	chbF
4328	yfiM
4329	fimF
4330	caiE
4331	yiiX
4332	fecA
4333	bglG
4334	yrfG
4335	lsrB
4336	dcuC
4337	glmZ
4338	yedN
4339	yjiD
4340	yjdN
4341	phnM
4342	yeeE
4343	bglH
4344	nuoM
4345	yeaC
4346	ygdB
4347	yghU
4348	zipA
4349	yjhH
4350	ydcQ
4351	fliL
4352	ribC
4353	ydaW
4354	pgaA
4355	decoy74
4356	malE
4357	gfcD
4358	yceB
4359	pbpC
4360	yfaE
4361	metY
4362	dsdX
4363	yraL
4364	decoy152
4365	sscR
4366	yigI
4367	entC
4368	gldA
4369	ravA
4370	yfaL
4371	yjiP
4372	ygdL
4373	yhbT
4374	moaB
4375	insN
4376	fcl
4377	ygbK
4378	yghA
4379	ypfJ
4380	hybO
4381	dkgA
4382	sodB
4383	abgT
4384	decoy133
4385	glgA
4386	ybjS
4387	ynfA
4388	rlmL
4389	hyaF
4390	feoA
4391	yciX
4392	sfmF
4393	ytfJ
4394	yrdB
4395	ssuA
4396	rep
4397	rutB
4398	dxs
4399	psuT
4400	purD
4401	ycbV
4402	ecnB
4403	yqiG
4404	recN
4405	hemY
4406	yfdG
4407	mutY
4408	ynfM
4409	gnsB
4410	rhtC
4411	ndh
4412	ygjH
4413	yphC
4414	yigA
4415	cyoC
4416	yeaH
4417	betA
4418	yehH
4419	yciY
4420	ampC
4421	dfp
4422	deoA
4423	tktA
4424	renD
4425	ycbF
4426	ampH
4427	decoy178
4428	torY
4429	cheR
4430	qmcA
4431	dinQ
4432	ydaL
4433	yqiK
4434	cysC
4435	ssrS
4436	tilS
4437	yfdZ
4438	narV
4439	yebE
4440	ygaF
4441	ynaA
4442	ynjF
4443	decoy214
4444	yqgA
4445	tadA
4446	yraQ
4447	lpd
4448	ydjY
4449	ycgJ
4450	yghT
4451	pmrD
4452	ppc
4453	gadY
4454	rarD
4455	pntB
4456	trpE
4457	yadI
4458	decoy54
4459	yagN
4460	ugpQ
4461	dcd
4462	ybjD
4463	wzxC
4464	idnK
4465	sseA
4466	yeeX
4467	atpD
4468	yicJ
4469	sgbH
4470	arnE
4471	yraR
4472	ydfX
4473	ffh
4474	ydiI
4475	wbbJ
4476	metF
4477	thiF
4478	rydC
4479	ynjA
4480	yidC
4481	artP
4482	ybiW
4483	yfcN
4484	eutC
4485	yfjD
4486	lepA
4487	nhaB
4488	purF
4489	ygaM
4490	yaaJ
4491	yifE
4492	cysN
4493	kefC
4494	aslB
4495	ydjM
4496	wrbA
4497	isrA
4498	ydcZ
4499	ychN
4500	sixA
4501	eamB
4502	aas
4503	yqeG
4504	pta
4505	trpD
4506	puuE
4507	ybdK
4508	yahJ
4509	yaiT
4510	ydcW
4511	decoy76
